# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Count (DOWNSTREAM)	Count (INTRON)	Count (NON_SYNONYMOUS_CODING)	Count (SPLICE_SITE_DONOR)	Count (START_LOST)	Count (STOP_GAINED)	Count (STOP_LOST)	Count (SYNONYMOUS_CODING)	Count (SYNONYMOUS_START)	Count (SYNONYMOUS_STOP)	Count (UPSTREAM)
PST130_14812	PST130_14812	mRNA	2	0	1943	0	0	672	0	0	1328	0	0	656	0	0	8	0	0	2689	2	0	0	0	0	0	0	0	0	0	0
PST130_14813	PST130_14813	mRNA	0	0	125	0	0	306	0	0	306	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0
PST130_14814	PST130_14814	mRNA	0	0	715	0	0	870	0	0	985	0	0	115	0	0	2	0	0	90	0	0	0	0	0	0	0	0	0	0	0
PST130_14815	PST130_14815	mRNA	0	0	53	0	0	588	0	0	706	0	0	118	0	0	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0
PST130_14816	PST130_14816	mRNA	0	0	41	0	0	255	0	0	342	0	0	87	0	0	2	0	0	415	0	0	0	0	0	0	0	0	0	0	0
PST130_14817	PST130_14817	mRNA	0	0	1203	0	0	201	0	0	275	0	0	74	0	0	2	0	0	1258	0	0	0	0	0	0	0	0	0	0	0
PST130_14818	PST130_14818	mRNA	0	0	36	0	0	765	0	0	765	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0
PST130_14819	PST130_14819	mRNA	0	0	7	0	0	477	0	0	477	0	0	0	0	0	0	0	0	790	0	0	0	0	0	0	0	0	0	0	0
PST130_14820	PST130_14820	mRNA	0	0	72	0	0	183	0	0	183	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
PST130_14821	PST130_14821	mRNA	0	0	16	0	0	1395	0	0	1889	0	0	494	0	0	10	2	0	5000	0	0	0	0	0	0	0	0	0	0	2
PST130_14822	PST130_14822	mRNA	0	0	4037	2	0	921	0	0	1071	0	0	150	0	0	4	0	0	5000	0	0	1	0	0	1	0	0	0	0	0
PST130_14823	PST130_14823	mRNA	0	0	13	1	0	459	1	0	459	0	0	0	0	0	0	0	0	5000	0	0	1	0	0	0	0	0	0	0	0
PST130_14824	PST130_14824	mRNA	0	0	1	0	0	642	0	0	1068	0	0	426	0	0	10	0	0	4843	0	0	0	0	0	0	0	0	0	0	0
PST130_14825	PST130_14825	mRNA	0	0	5000	0	0	198	0	0	641	0	0	443	0	0	6	0	0	64	0	0	0	0	0	0	0	0	0	0	0
PST130_14826	PST130_14826	mRNA	0	0	2563	0	0	858	0	0	1427	0	0	569	0	0	12	0	0	1921	0	0	0	0	0	0	0	0	0	0	0
PST130_14827	PST130_14827	mRNA	0	0	386	0	0	1872	0	0	2851	0	0	979	0	0	20	0	0	1040	0	0	0	0	0	0	0	0	0	0	0
PST130_14828	PST130_14828	mRNA	0	0	1485	7	0	1374	0	0	2020	0	0	646	0	0	10	6	0	4460	0	0	2	0	0	0	0	5	0	0	6
PST130_14829	PST130_14829	mRNA	0	0	156	6	0	2448	0	0	2737	0	0	289	0	0	6	7	0	5000	0	0	3	0	0	0	0	3	0	0	7
PST130_14830	PST130_14830	mRNA	2	0	5000	0	0	450	0	0	450	0	0	0	0	0	0	0	0	128	2	0	0	0	0	0	0	0	0	0	0
PST130_14831	PST130_14831	mRNA	0	0	5000	3	0	420	1	0	420	0	0	0	0	0	0	0	0	50	0	0	3	0	0	0	0	0	0	0	0
PST130_14832	PST130_14832	mRNA	0	0	2231	0	0	576	0	0	576	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0
PST130_14833	PST130_14833	mRNA	1	0	5000	4	0	954	0	0	954	0	0	0	0	0	0	0	0	4605	1	0	2	0	0	0	0	2	0	0	0
PST130_14834	PST130_14834	mRNA	0	0	3685	1	0	1416	0	0	1421	0	0	5	0	0	2	8	0	5000	0	0	1	0	0	0	0	0	0	0	8
PST130_14835	PST130_14835	mRNA	3	0	5000	0	0	927	0	0	1026	0	0	99	0	0	2	0	0	1247	3	0	0	0	0	0	0	0	0	0	0
PST130_14836	PST130_14836	mRNA	1	0	5000	4	0	1299	0	0	1299	0	0	0	0	0	0	0	0	5000	1	0	0	0	0	0	0	4	0	0	0
PST130_14837	PST130_14837	mRNA	4	0	5000	0	0	2067	0	0	2885	0	0	818	0	0	14	0	0	1380	4	0	0	0	0	0	0	0	0	0	0
PST130_14838	PST130_14838	mRNA	0	0	41	0	0	1842	0	0	2017	0	0	175	0	0	6	0	0	213	0	0	0	0	0	0	0	0	0	0	0
PST130_14839	PST130_14839	mRNA	0	0	640	1	0	621	1	0	700	0	0	79	0	0	2	0	0	109	0	0	0	0	0	0	0	1	0	0	0
PST130_14840	PST130_14840	mRNA	2	0	5000	0	0	741	0	0	984	0	0	243	0	0	6	0	0	5000	2	0	0	0	0	0	0	0	0	0	0
PST130_14841	PST130_14841	mRNA	0	0	5000	0	0	288	0	0	507	0	0	219	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14842	PST130_14842	mRNA	0	0	5000	0	0	822	0	0	903	0	0	81	0	0	2	0	0	4686	0	0	0	0	0	0	0	0	0	0	0
PST130_14843	PST130_14843	mRNA	3	0	4766	0	0	201	0	0	282	0	0	81	0	0	2	0	0	5000	3	0	0	0	0	0	0	0	0	0	0
PST130_14844	PST130_14844	mRNA	0	0	5000	2	0	405	0	0	490	0	0	85	0	0	2	0	0	5000	0	0	1	0	0	1	0	0	0	0	0
PST130_14845	PST130_14845	mRNA	0	0	2315	7	0	1200	0	0	1560	0	0	360	0	0	6	2	0	5000	0	0	5	0	0	0	0	2	0	0	2
PST130_14846	PST130_14846	mRNA	0	0	1033	3	0	1962	0	0	2606	0	0	644	0	0	8	0	0	5000	0	0	1	0	0	0	0	2	0	0	0
PST130_14847	PST130_14847	mRNA	0	0	97	0	0	327	0	0	593	0	0	266	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14848	PST130_14848	mRNA	0	0	5000	0	0	2973	0	0	4408	0	0	1435	0	0	26	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14849	PST130_14849	mRNA	0	0	5000	0	0	606	0	0	824	0	0	218	0	0	4	7	0	5000	0	0	0	0	0	0	0	0	0	0	7
PST130_14850	PST130_14850	mRNA	0	0	5000	0	0	393	0	0	833	0	0	440	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14851	PST130_14851	mRNA	0	0	11	0	0	603	0	0	762	0	0	159	0	0	4	0	0	113	0	0	0	0	0	0	0	0	0	0	0
PST130_14852	PST130_14852	mRNA	0	0	62	3	0	882	3	0	1193	0	0	311	0	0	8	0	0	654	0	0	1	0	0	0	0	2	0	0	0
PST130_14853	PST130_14853	mRNA	0	0	29	0	0	375	0	0	442	0	0	67	0	0	2	0	0	98	0	0	0	0	0	0	0	0	0	0	0
PST130_14854	PST130_14854	mRNA	1	0	5000	10	0	1041	0	0	1316	0	0	275	0	0	6	0	0	5000	1	0	4	0	0	0	0	6	0	0	0
PST130_14855	PST130_14855	mRNA	0	0	5000	0	0	180	0	0	727	0	0	547	0	0	6	0	0	2792	0	0	0	0	0	0	0	0	0	0	0
PST130_14856	PST130_14856	mRNA	0	0	396	0	0	1896	0	0	2166	0	0	270	0	0	14	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14857	PST130_14857	mRNA	0	0	1047	13	0	2163	0	0	2626	0	0	463	0	0	6	0	0	5000	0	0	2	0	0	0	0	11	0	0	0
PST130_14858	PST130_14858	mRNA	0	0	219	0	0	336	0	0	409	0	0	73	0	0	2	13	0	5000	0	0	0	0	0	0	0	0	0	0	13
PST130_14859	PST130_14859	mRNA	13	0	5000	0	0	1893	0	0	2350	0	0	457	0	0	6	0	0	5000	13	0	0	0	0	0	0	0	0	0	0
PST130_14860	PST130_14860	mRNA	0	0	5000	0	0	345	0	0	426	0	0	81	0	0	2	11	0	5000	0	0	0	0	0	0	0	0	0	0	11
PST130_14861	PST130_14861	mRNA	10	0	5000	1	0	3870	1	0	5065	0	0	1195	0	0	12	0	0	5000	10	0	1	0	0	0	0	0	0	0	0
PST130_14862	PST130_14862	mRNA	0	0	801	0	0	369	0	0	661	0	0	292	0	0	6	0	0	1268	0	0	0	0	0	0	0	0	0	0	0
PST130_14863	PST130_14863	mRNA	0	0	933	0	0	420	0	0	477	0	0	57	0	0	2	0	0	133	0	0	0	0	0	0	0	0	0	0	0
PST130_14864	PST130_14864	mRNA	0	0	1000	0	0	330	0	0	733	0	0	403	0	0	6	0	0	2100	0	0	0	0	0	0	0	0	0	0	0
PST130_14865	PST130_14865	mRNA	0	0	3063	0	0	384	0	0	734	0	0	350	0	0	8	0	0	36	0	0	0	0	0	0	0	0	0	0	0
PST130_14866	PST130_14866	mRNA	0	0	349	0	0	255	0	0	411	0	0	156	0	0	2	0	0	2498	0	0	0	0	0	0	0	0	0	0	0
PST130_14867	PST130_14867	mRNA	0	0	1015	0	0	618	0	0	887	0	0	269	0	0	4	0	0	1356	0	0	0	0	0	0	0	0	0	0	0
PST130_14868	PST130_14868	mRNA	4	0	2957	1	0	1011	0	0	2085	0	0	1074	0	0	16	0	0	88	4	0	0	0	0	0	0	1	0	0	0
PST130_14869	PST130_14869	mRNA	1	0	4113	4	0	900	0	0	980	0	0	80	0	0	2	0	0	37	1	0	0	0	0	0	0	4	0	0	0
PST130_14870	PST130_14870	mRNA	0	0	1878	0	0	405	0	0	729	0	0	324	0	0	8	1	0	2523	0	0	0	0	0	0	0	0	0	0	1
PST130_14871	PST130_14871	mRNA	0	0	400	0	0	1332	0	0	1419	0	0	87	0	0	2	0	0	160	0	0	0	0	0	0	0	0	0	0	0
PST130_14872	PST130_14872	mRNA	0	0	2640	0	0	1125	0	0	1626	0	0	501	0	0	10	0	0	3153	0	0	0	0	0	0	0	0	0	0	0
PST130_14873	PST130_14873	mRNA	0	0	5000	0	0	1068	0	0	1330	0	0	262	0	0	6	0	0	799	0	0	0	0	0	0	0	0	0	0	0
PST130_14874	PST130_14874	mRNA	0	0	387	2	0	1599	0	0	1731	0	0	132	0	0	4	0	0	2305	0	0	1	0	0	0	0	1	0	0	0
PST130_14875	PST130_14875	mRNA	0	0	619	0	0	345	0	0	515	0	0	170	0	0	4	2	0	3289	0	0	0	0	0	0	0	0	0	0	2
PST130_14876	PST130_14876	mRNA	0	0	175	0	0	1401	0	0	1690	0	0	289	0	0	6	0	0	94	0	0	0	0	0	0	0	0	0	0	0
PST130_14877	PST130_14877	mRNA	0	0	5000	0	0	1332	0	0	1379	0	0	47	0	0	2	0	0	2641	0	0	0	0	0	0	0	0	0	0	0
PST130_14878	PST130_14878	mRNA	0	0	611	0	0	2607	0	0	2882	0	0	275	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14879	PST130_14879	mRNA	0	0	5000	8	0	825	0	0	1437	0	0	612	0	0	10	0	0	483	0	0	1	0	0	0	0	7	0	0	0
PST130_14880	PST130_14880	mRNA	2	0	3587	0	0	1260	0	0	1347	0	0	87	0	0	2	0	0	5000	2	0	0	0	0	0	0	0	0	0	0
PST130_14881	PST130_14881	mRNA	0	0	4	0	0	228	0	0	278	0	0	50	0	0	2	8	0	5000	0	0	0	0	0	0	0	0	0	0	8
PST130_14882	PST130_14882	mRNA	6	0	5000	0	0	1257	0	0	1335	0	0	78	0	0	2	1	0	5000	6	0	0	0	0	0	0	0	0	0	1
PST130_14883	PST130_14883	mRNA	0	0	5000	0	0	1254	0	0	1454	0	0	200	0	0	4	0	0	2744	0	0	0	0	0	0	0	0	0	0	0
PST130_14884	PST130_14884	mRNA	0	0	5000	1	0	1191	0	0	1274	0	0	83	0	0	2	0	0	834	0	0	1	0	0	0	0	0	0	0	0
PST130_14885	PST130_14885	mRNA	0	0	328	1	0	3237	1	0	3817	0	0	580	0	0	12	0	0	791	0	0	0	0	0	0	0	1	0	0	0
PST130_14886	PST130_14886	mRNA	0	0	2907	0	0	984	0	0	1724	0	0	740	0	0	10	0	0	1623	0	0	0	0	0	0	0	0	0	0	0
PST130_14887	PST130_14887	mRNA	0	0	527	0	0	285	0	0	525	0	0	240	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14888	PST130_14888	mRNA	0	0	21	0	0	315	0	0	412	0	0	97	0	0	4	0	0	267	0	0	0	0	0	0	0	0	0	0	0
PST130_14889	PST130_14889	mRNA	0	0	3387	1	0	1356	0	0	1384	0	0	28	0	0	2	0	0	4802	0	0	0	0	0	0	0	1	0	0	0
PST130_14890	PST130_14890	mRNA	0	0	2530	0	0	267	0	0	356	0	0	89	0	0	2	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_14891	PST130_14891	mRNA	0	0	570	0	0	1290	0	0	1363	0	0	73	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14892	PST130_14892	mRNA	1	0	5000	0	0	1308	0	0	1381	0	0	73	0	0	2	0	0	2132	1	0	0	0	0	0	0	0	0	0	0
PST130_14893	PST130_14893	mRNA	0	0	991	0	0	1260	0	0	1368	0	0	108	0	0	2	2	0	5000	0	0	0	0	0	0	0	0	0	0	2
PST130_14894	PST130_14894	mRNA	2	0	755	0	0	2589	0	0	3335	0	0	746	0	0	18	0	0	3352	2	0	0	0	0	0	0	0	0	0	0
PST130_14895	PST130_14895	mRNA	0	0	9	2	0	597	0	0	743	0	0	146	0	0	4	0	0	5000	0	0	1	0	0	0	0	1	0	0	0
PST130_14896	PST130_14896	mRNA	0	0	11	0	0	186	0	0	287	0	0	101	0	0	2	0	0	151	0	0	0	0	0	0	0	0	0	0	0
PST130_14897	PST130_14897	mRNA	0	0	63	0	0	954	0	0	1017	0	0	63	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0
PST130_14898	PST130_14898	mRNA	0	0	1154	0	0	1623	0	0	2063	0	0	440	0	0	10	0	0	1798	0	0	0	0	0	0	0	0	0	0	0
PST130_14899	PST130_14899	mRNA	0	0	45	0	0	189	0	0	189	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0
PST130_14900	PST130_14900	mRNA	0	0	16	0	0	735	0	0	843	0	0	108	0	0	4	0	0	118	0	0	0	0	0	0	0	0	0	0	0
PST130_14901	PST130_14901	mRNA	0	0	12	1	0	1704	1	0	2458	0	0	754	0	0	6	0	0	1186	0	0	1	0	0	0	0	0	0	0	0
PST130_14902	PST130_14902	mRNA	0	0	1141	0	0	843	0	0	907	0	0	64	0	0	2	0	0	1011	0	0	0	0	0	0	0	0	0	0	0
PST130_14903	PST130_14903	mRNA	0	0	1236	1	0	4332	1	0	4721	0	0	389	0	0	10	0	0	558	0	0	0	0	0	0	0	1	0	0	0
PST130_14904	PST130_14904	mRNA	0	0	2043	0	0	237	0	0	385	0	0	148	0	0	6	0	0	74	0	0	0	0	0	0	0	0	0	0	0
PST130_14905	PST130_14905	mRNA	0	0	163	0	0	516	0	0	677	0	0	161	0	0	4	0	0	92	0	0	0	0	0	0	0	0	0	0	0
PST130_14906	PST130_14906	mRNA	0	0	5000	0	0	810	0	0	1088	0	0	278	0	0	4	0	0	1622	0	0	0	0	0	0	0	0	0	0	0
PST130_14907	PST130_14907	mRNA	0	0	4444	1	0	2445	0	0	3065	0	0	620	0	0	12	0	0	4221	0	0	1	0	0	0	0	0	0	0	0
PST130_14908	PST130_14908	mRNA	1	0	5000	0	0	1671	0	0	1789	0	0	118	0	0	4	0	0	958	1	0	0	0	0	0	0	0	0	0	0
PST130_14909	PST130_14909	mRNA	0	0	63	0	0	147	0	0	147	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0
PST130_14910	PST130_14910	mRNA	0	0	1722	4	0	2241	4	0	2932	0	0	691	0	0	16	0	0	286	0	0	2	0	0	0	0	2	0	0	0
PST130_14911	PST130_14911	mRNA	0	0	1652	0	0	948	0	0	1453	0	0	505	0	0	10	0	0	48	0	0	0	0	0	0	0	0	0	0	0
PST130_14912	PST130_14912	mRNA	0	0	929	0	0	1602	0	0	1602	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0
PST130_14913	PST130_14913	mRNA	0	0	34	0	0	498	0	0	618	0	0	120	0	0	8	0	0	74	0	0	0	0	0	0	0	0	0	0	0
PST130_14914	PST130_14914	mRNA	0	0	5000	0	0	696	0	0	1458	0	0	762	0	0	18	0	0	329	0	0	0	0	0	0	0	0	0	0	0
PST130_14915	PST130_14915	mRNA	0	0	4246	0	0	1395	0	0	2283	0	0	888	0	0	16	0	0	1494	0	0	0	0	0	0	0	0	0	0	0
PST130_14916	PST130_14916	mRNA	0	0	2113	1	0	471	1	0	545	0	0	74	0	0	2	0	0	3032	0	0	1	0	0	0	0	0	0	0	0
PST130_14917	PST130_14917	mRNA	0	0	358	1	0	2901	1	0	3620	0	0	719	0	0	10	0	0	1184	0	0	1	0	0	0	0	0	0	0	0
PST130_14918	PST130_14918	mRNA	0	0	380	0	0	156	0	0	156	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0
PST130_14919	PST130_14919	mRNA	0	0	2076	0	0	234	0	0	345	0	0	111	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14920	PST130_14920	mRNA	0	0	12	0	0	333	0	0	333	0	0	0	0	0	0	0	0	1254	0	0	0	0	0	0	0	0	0	0	0
PST130_14921	PST130_14921	mRNA	0	0	44	0	0	429	0	0	496	0	0	67	0	0	2	0	0	51	0	0	0	0	0	0	0	0	0	0	0
PST130_14922	PST130_14922	mRNA	0	0	383	0	0	237	0	0	237	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0
PST130_14923	PST130_14923	mRNA	1	0	1822	1	0	1419	0	0	1419	0	0	0	0	0	0	0	0	680	1	0	0	0	0	0	0	1	0	0	0
PST130_14924	PST130_14924	mRNA	0	0	29	1	0	753	0	0	839	0	0	86	0	0	2	1	0	3053	0	0	1	0	0	0	0	0	0	0	1
PST130_14925	PST130_14925	mRNA	0	0	1185	0	0	216	0	0	425	0	0	209	0	0	2	0	0	60	0	0	0	0	0	0	0	0	0	0	0
PST130_14926	PST130_14926	mRNA	0	0	3074	0	0	240	0	0	331	0	0	91	0	0	2	0	0	2727	0	0	0	0	0	0	0	0	0	0	0
PST130_14927	PST130_14927	mRNA	0	0	1557	0	0	660	0	0	824	0	0	164	0	0	2	0	0	3751	0	0	0	0	0	0	0	0	0	0	0
PST130_14928	PST130_14928	mRNA	0	0	2931	0	0	177	0	0	197	0	0	20	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14929	PST130_14929	mRNA	0	0	3778	0	0	624	0	0	851	0	0	227	0	0	4	0	0	1041	0	0	0	0	0	0	0	0	0	0	0
PST130_14930	PST130_14930	mRNA	0	0	75	0	0	1983	0	0	2181	0	0	198	0	0	6	0	0	610	0	0	0	0	0	0	0	0	0	0	0
PST130_14931	PST130_14931	mRNA	0	0	312	0	0	189	0	0	290	0	0	101	0	0	2	0	0	52	0	0	0	0	0	0	0	0	0	0	0
PST130_14932	PST130_14932	mRNA	0	0	323	0	0	351	0	0	538	0	0	187	0	0	4	0	0	3020	0	0	0	0	0	0	0	0	0	0	0
PST130_14933	PST130_14933	mRNA	0	0	3137	0	0	339	0	0	433	0	0	94	0	0	2	0	0	311	0	0	0	0	0	0	0	0	0	0	0
PST130_14934	PST130_14934	mRNA	2	0	2382	2	0	630	0	0	1302	0	0	672	0	0	14	0	0	337	2	0	1	0	0	0	0	1	0	0	0
PST130_14935	PST130_14935	mRNA	0	0	470	2	0	1251	0	0	1270	0	0	19	0	0	2	2	0	2281	0	0	1	0	0	0	0	1	0	0	2
PST130_14936	PST130_14936	mRNA	0	0	5000	0	0	267	0	0	325	0	0	58	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14937	PST130_14937	mRNA	0	0	5000	0	0	201	0	0	712	0	0	511	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14938	PST130_14938	mRNA	0	0	1061	0	0	4254	0	0	5722	0	0	1468	0	0	32	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_14939	PST130_14939	mRNA	0	0	369	1	0	1503	0	0	2300	0	0	797	0	0	16	0	0	5000	0	0	1	0	0	0	0	0	0	0	0
PST130_14940	PST130_14940	mRNA	0	0	5000	0	0	1671	0	0	2204	0	0	533	0	0	10	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14941	PST130_14941	mRNA	0	0	5000	0	0	1050	0	0	1576	0	0	526	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14942	PST130_14942	mRNA	0	0	5000	0	0	999	0	0	1541	0	0	542	0	0	12	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14943	PST130_14943	mRNA	0	0	5000	0	0	648	0	0	910	0	0	262	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14944	PST130_14944	mRNA	0	0	5000	0	0	696	0	0	1256	0	0	560	0	0	10	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14945	PST130_14945	mRNA	0	0	5000	1	0	1080	0	0	1080	0	0	0	0	0	0	0	0	5000	0	0	1	0	0	0	0	0	0	0	0
PST130_14946	PST130_14946	mRNA	0	0	5000	0	0	1719	0	0	2075	0	0	356	0	0	6	1	0	3710	0	0	0	0	0	0	0	0	0	0	1
PST130_14947	PST130_14947	mRNA	0	0	86	0	0	570	0	0	716	0	0	146	0	0	4	0	0	534	0	0	0	0	0	0	0	0	0	0	0
PST130_14948	PST130_14948	mRNA	0	0	608	0	0	936	0	0	936	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0
PST130_14949	PST130_14949	mRNA	0	0	477	0	0	1788	0	0	1942	0	0	154	0	0	4	0	0	29	0	0	0	0	0	0	0	0	0	0	0
PST130_14950	PST130_14950	mRNA	0	0	120	0	0	783	0	0	1126	0	0	343	0	0	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0
PST130_14951	PST130_14951	mRNA	1	0	5000	6	0	519	0	0	685	0	0	166	0	0	4	0	0	1545	1	0	1	0	0	0	0	5	0	0	0
PST130_14952	PST130_14952	mRNA	0	0	1695	1	0	1887	0	0	2108	0	0	221	0	0	4	6	0	3561	0	0	0	0	0	0	0	1	0	0	6
PST130_14953	PST130_14953	mRNA	0	0	277	0	0	141	0	0	247	0	0	106	0	0	2	0	0	128	0	0	0	0	0	0	0	0	0	0	0
PST130_14954	PST130_14954	mRNA	0	0	62	0	0	720	0	0	857	0	0	137	0	0	4	0	0	241	0	0	0	0	0	0	0	0	0	0	0
PST130_14955	PST130_14955	mRNA	0	0	506	0	0	249	0	0	418	0	0	169	0	0	4	0	0	329	0	0	0	0	0	0	0	0	0	0	0
PST130_14956	PST130_14956	mRNA	0	0	1450	0	0	387	0	0	387	0	0	0	0	0	0	0	0	3974	0	0	0	0	0	0	0	0	0	0	0
PST130_14957	PST130_14957	mRNA	0	0	4882	0	0	525	0	0	702	0	0	177	0	0	4	0	0	227	0	0	0	0	0	0	0	0	0	0	0
PST130_14958	PST130_14958	mRNA	0	0	251	0	0	186	0	0	439	0	0	253	0	0	6	0	0	1696	0	0	0	0	0	0	0	0	0	0	0
PST130_14959	PST130_14959	mRNA	0	0	29	0	0	180	0	0	239	0	0	59	0	0	2	12	0	5000	0	0	0	0	0	0	0	0	0	0	12
PST130_14960	PST130_14960	mRNA	0	0	984	3	0	1581	0	0	1958	0	0	377	0	0	6	0	0	3531	0	0	2	0	0	0	0	1	0	0	0
PST130_14961	PST130_14961	mRNA	3	0	3412	9	0	1332	0	0	1701	0	0	369	0	0	8	0	0	1360	3	0	6	0	0	0	0	3	0	0	0
PST130_14962	PST130_14962	mRNA	0	0	40	0	0	342	0	0	342	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0
PST130_14963	PST130_14963	mRNA	0	0	204	0	0	438	0	0	694	0	0	256	0	0	4	0	0	174	0	0	0	0	0	0	0	0	0	0	0
PST130_14964	PST130_14964	mRNA	0	0	55	0	0	267	0	0	267	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0
PST130_14965	PST130_14965	mRNA	0	0	1577	0	0	411	0	0	765	0	0	354	0	0	4	0	0	141	0	0	0	0	0	0	0	0	0	0	0
PST130_14966	PST130_14966	mRNA	0	0	5000	0	0	192	0	0	291	0	0	99	0	0	2	0	0	122	0	0	0	0	0	0	0	0	0	0	0
PST130_14967	PST130_14967	mRNA	0	0	5000	0	0	1005	0	0	1272	0	0	267	0	0	4	0	0	4239	0	0	0	0	0	0	0	0	0	0	0
PST130_14968	PST130_14968	mRNA	0	0	5000	0	0	6066	0	0	6736	0	0	670	0	0	16	0	0	1343	0	0	0	0	0	0	0	0	0	0	0
PST130_14969	PST130_14969	mRNA	0	0	1498	0	0	1125	0	0	1421	0	0	296	0	0	6	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_14970	PST130_14970	mRNA	0	0	5000	1	0	1005	0	0	1285	0	0	280	0	0	6	0	0	979	0	0	0	0	0	0	0	1	0	0	0
PST130_14971	PST130_14971	mRNA	0	0	3842	0	0	1218	0	0	1381	0	0	163	0	0	4	0	0	3283	0	0	0	0	0	0	0	0	0	0	0
PST130_14972	PST130_14972	mRNA	0	0	297	0	0	243	0	0	257	0	0	14	0	0	2	0	0	150	0	0	0	0	0	0	0	0	0	0	0
PST130_14973	PST130_14973	mRNA	0	0	5000	2	0	1632	1	0	1632	0	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	2	0	0	0
PST130_14974	PST130_14974	mRNA	0	0	88	0	0	180	0	0	180	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14975	PST130_14975	mRNA	0	0	1465	0	0	393	0	0	500	0	0	107	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14976	PST130_14976	mRNA	0	0	782	0	0	567	0	0	659	0	0	92	0	0	4	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_14977	PST130_14977	mRNA	0	0	925	0	0	1179	0	0	2331	0	0	1152	0	0	18	0	0	901	0	0	0	0	0	0	0	0	0	0	0
PST130_14978	PST130_14978	mRNA	0	0	865	0	0	1020	0	0	1119	0	0	99	0	0	6	0	0	30	0	0	0	0	0	0	0	0	0	0	0
PST130_14979	PST130_14979	mRNA	0	0	13	0	0	1650	0	0	1760	0	0	110	0	0	2	0	0	131	0	0	0	0	0	0	0	0	0	0	0
PST130_14980	PST130_14980	mRNA	0	0	38	0	0	3663	0	0	3901	0	0	238	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_14981	PST130_14981	mRNA	0	0	5000	0	0	231	0	0	372	0	0	141	0	0	2	0	0	197	0	0	0	0	0	0	0	0	0	0	0
PST130_14982	PST130_14982	mRNA	0	0	807	0	0	903	0	0	985	0	0	82	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
